id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
47,19184,2019-09-18 15:30:00,19188,2019-09-18 17:30:00,BUY,1503.19,1507.1885714285715,1501.1907142857144,1507.1885714285715,0.1,39.285714285714946,399.8571428571495,1.8985157059027638,TP,2019Q3,2019,4
48,19374,2019-09-24 18:30:00,19376,2019-09-24 19:30:00,BUY,1526.09,1534.3614285714284,1521.9542857142856,1534.3614285714284,0.1,82.01428571428487,827.1428571428487,1.9500679347825554,TP,2019Q3,2019,2
49,20037,2019-10-15 05:00:00,20044,2019-10-15 08:30:00,BUY,1495.11,1493.0571428571427,1493.0571428571427,1499.215714285714,0.1,-21.22857142857192,-205.28571428571922,-1.0,SL,2019Q4,2019,7
50,20671,2019-11-01 22:00:00,20691,2019-11-04 10:00:00,BUY,1513.24,1508.7807142857143,1508.7807142857143,1522.1585714285713,0.1,-45.292857142856704,-445.928571428567,-1.0,SL,2019Q4,2019,20
51,20990,2019-11-12 21:30:00,21060,2019-11-14 10:30:00,BUY,1458.5,1468.7450000000001,1453.3775,1468.7450000000001,0.1,101.75000000000118,1024.5000000000118,1.9595570534425082,TP,2019Q4,2019,70
52,21752,2019-12-05 18:30:00,21758,2019-12-05 21:30:00,BUY,1478.57,1475.3192857142856,1475.3192857142856,1485.0714285714287,0.1,-33.207142857143666,-325.0714285714366,-1.0,SL,2019Q4,2019,6
53,22183,2019-12-19 04:00:00,22192,2019-12-19 08:30:00,BUY,1477.42,1475.939285714286,1475.939285714286,1480.3814285714286,0.1,-15.50714285714157,-148.0714285714157,-1.0,SL,2019Q4,2019,9
54,23088,2020-01-21 03:30:00,23099,2020-01-21 09:00:00,BUY,1565.47,1563.3635714285715,1563.3635714285715,1569.6828571428573,0.1,-21.764285714285233,-210.64285714285234,-1.0,SL,2020Q1,2020,11
55,23400,2020-01-29 21:30:00,23421,2020-01-30 09:00:00,BUY,1573.37,1580.8957142857141,1569.607142857143,1580.8957142857141,0.1,74.5571428571423,752.571428571423,1.9452105851659163,TP,2020Q1,2020,21
56,23443,2020-01-30 20:00:00,23446,2020-01-30 21:30:00,BUY,1584.89,1579.7385714285715,1579.7385714285715,1595.1928571428573,0.1,-52.214285714285964,-515.1428571428596,-1.0,SL,2020Q1,2020,3
57,23765,2020-02-10 20:00:00,23769,2020-02-10 22:00:00,BUY,1576.6,1573.8003571428571,1573.8003571428571,1582.1992857142857,0.1,-28.696428571427713,-279.96428571427714,-1.0,SL,2020Q1,2020,4
58,23898,2020-02-13 17:30:00,23919,2020-02-14 05:00:00,BUY,1576.99,1573.5925,1573.5925,1583.7850000000003,0.1,-34.67500000000037,-339.75000000000364,-1.0,SL,2020Q1,2020,21
