id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars
208,36579,2021-03-12 05:00:00,36587,2021-03-12 09:00:00,SELL,1719.48,1708.6639285714286,1723.0853571428572,1708.6639285714286,0.1,107.46071428571376,1081.6071428571377,2.923816927412241,TP,2021Q1,2021,8
209,36976,2021-03-24 18:30:00,36977,2021-03-24 19:00:00,BUY,1736.81,1732.0539285714285,1732.0539285714285,1746.3221428571428,0.1,-48.260714285714315,-475.6071428571431,-1.0,SL,2021Q1,2021,1
210,36996,2021-03-25 05:30:00,36997,2021-03-25 06:00:00,BUY,1737.44,1734.6092857142858,1734.6092857142858,1743.1014285714286,0.1,-29.007142857142934,-283.07142857142935,-1.0,SL,2021Q1,2021,1
211,37000,2021-03-25 07:30:00,37000,2021-03-25 07:30:00,BUY,1737.37,1734.4225,1734.4225,1743.2649999999999,0.1,-30.17499999999991,-294.7499999999991,-1.0,SL,2021Q1,2021,0
212,37294,2021-04-05 17:30:00,37337,2021-04-06 16:00:00,BUY,1729.11,1738.95,1724.1899999999998,1738.95,0.1,97.70000000000145,984.0000000000146,1.9579158316633272,TP,2021Q2,2021,43
213,37614,2021-04-14 16:30:00,37643,2021-04-15 08:00:00,SELL,1737.31,1742.2096428571429,1742.2096428571429,1722.6110714285714,0.1,-49.69642857142908,-489.9642857142908,-1.0,SL,2021Q2,2021,29
214,38187,2021-05-03 04:00:00,38197,2021-05-03 09:00:00,BUY,1770.94,1776.6742857142858,1768.0728571428572,1776.6742857142858,0.1,56.64285714285761,573.4285714285761,1.9285019455252923,TP,2021Q2,2021,10
215,38475,2021-05-11 10:00:00,38478,2021-05-11 11:30:00,SELL,1833.5,1837.145,1837.145,1822.5649999999998,0.1,-37.14999999999982,-364.4999999999982,-1.0,SL,2021Q2,2021,3
216,38481,2021-05-11 13:00:00,38486,2021-05-11 15:30:00,BUY,1838.65,1835.2439285714286,1835.2439285714286,1845.462142857143,0.1,-34.760714285715224,-340.6071428571522,-1.0,SL,2021Q2,2021,5
217,38749,2021-05-19 09:00:00,38752,2021-05-19 10:30:00,BUY,1871.66,1868.0139285714288,1868.0139285714288,1878.952142857143,0.1,-37.16071428571304,-364.6071428571304,-1.0,SL,2021Q2,2021,3
218,38920,2021-05-25 02:30:00,38927,2021-05-25 06:00:00,SELL,1877.71,1880.1625,1880.1625,1870.3525000000002,0.1,-25.224999999998726,-245.24999999998727,-1.0,SL,2021Q2,2021,7
219,39141,2021-06-01 02:00:00,39146,2021-06-01 04:30:00,BUY,1907.79,1913.2157142857143,1905.077142857143,1913.2157142857143,0.1,53.557142857143205,542.5714285714321,1.9245379876797506,TP,2021Q2,2021,5
220,39213,2021-06-02 15:00:00,39248,2021-06-03 09:30:00,BUY,1901.34,1896.7221428571427,1896.7221428571427,1910.5757142857144,0.1,-46.87857142857247,-461.7857142857247,-1.0,SL,2021Q2,2021,35
221,39433,2021-06-09 10:00:00,39444,2021-06-09 15:30:00,SELL,1891.36,1894.3214285714284,1894.3214285714284,1882.475714285714,0.1,-30.314285714285415,-296.14285714285415,-1.0,SL,2021Q2,2021,11
222,39632,2021-06-15 17:30:00,39685,2021-06-16 21:00:00,SELL,1859.21,1843.109642857143,1864.5767857142857,1843.109642857143,0.1,160.30357142857093,1610.0357142857092,2.948498981803849,TP,2021Q2,2021,53
223,39885,2021-06-23 06:00:00,39889,2021-06-23 08:00:00,BUY,1782.85,1779.6110714285712,1779.6110714285712,1789.327857142857,0.1,-33.08928571428687,-323.8928571428687,-1.0,SL,2021Q2,2021,4
224,39907,2021-06-23 17:00:00,39909,2021-06-23 18:00:00,BUY,1794.49,1788.9764285714286,1788.9764285714286,1805.517142857143,0.1,-55.83571428571368,-551.3571428571368,-1.0,SL,2021Q2,2021,2
225,40138,2021-06-30 17:30:00,40142,2021-06-30 19:30:00,BUY,1762.46,1773.7849999999999,1756.7975000000001,1773.7849999999999,0.1,112.54999999999818,1132.4999999999818,1.9633667684256426,TP,2021Q2,2021,4
226,40288,2021-07-06 04:30:00,40289,2021-07-06 05:00:00,BUY,1793.41,1798.2807142857146,1790.974642857143,1798.2807142857146,0.1,48.00714285714484,487.07142857144845,1.9161796151105677,TP,2021Q3,2021,1
227,40290,2021-07-06 05:30:00,40296,2021-07-06 08:30:00,BUY,1798.02,1804.17,1794.945,1804.17,0.1,60.80000000000091,615.0000000000091,1.9332273449920518,TP,2021Q3,2021,6
228,40381,2021-07-08 05:00:00,40391,2021-07-08 10:00:00,SELL,1799.59,1802.8396428571427,1802.8396428571427,1789.8410714285712,0.1,-33.19642857142817,-324.9642857142817,-1.0,SL,2021Q3,2021,10
229,40497,2021-07-12 17:00:00,40497,2021-07-12 17:00:00,SELL,1792.2,1797.7725,1797.7725,1775.4825000000003,0.1,-56.42499999999991,-557.2499999999991,-1.0,SL,2021Q3,2021,0
230,40932,2021-07-26 04:30:00,40943,2021-07-26 10:00:00,BUY,1805.05,1810.6128571428571,1802.2685714285712,1810.6128571428571,0.1,54.92857142857183,556.2857142857183,1.9263527054107452,TP,2021Q3,2021,11
231,41139,2021-07-30 16:00:00,41139,2021-07-30 16:00:00,SELL,1822.66,1826.2889285714286,1826.2889285714286,1811.7732142857144,0.1,-36.9892857142856,-362.892857142856,-1.0,SL,2021Q3,2021,0
232,41140,2021-07-30 16:30:00,41149,2021-07-30 21:00:00,SELL,1824.23,1812.53,1828.13,1812.53,0.1,116.30000000000045,1170.0000000000045,2.929471032745536,TP,2021Q3,2021,9
