id,entry_bar,entry_time,exit_bar,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_usd,pnl_pts,pnl_r,exit_reason,quarter,year,holding_bars,entry_dt,entry_quarter
367,6818,2018-08-30 09:00:00,6820,2018-08-30 10:00:00,BUY,1201.04,1203.9505357142855,1199.099642857143,1203.9505357142855,0.1,28.405357142855156,291.05357142855155,1.4129507905489374,TP,2018Q3,2018,2,2018-08-30 09:00:00,2018Q3
368,6834,2018-08-30 17:00:00,6860,2018-08-31 07:00:00,BUY,1197.67,1203.113392857143,1194.0410714285715,1203.113392857143,0.1,53.73392857142953,544.3392857142953,1.452689002606963,TP,2018Q3,2018,26,2018-08-30 17:00:00,2018Q3
369,6867,2018-08-31 10:30:00,6874,2018-08-31 14:00:00,SELL,1207.34,1203.6917857142855,1209.7721428571429,1203.6917857142855,0.1,35.782142857144024,364.82142857144026,1.4300599486154746,TP,2018Q3,2018,7,2018-08-31 10:30:00,2018Q3
370,6900,2018-09-03 04:00:00,6909,2018-09-03 08:30:00,BUY,1197.48,1201.00125,1195.1325000000002,1201.00125,0.1,34.51250000000009,352.1250000000009,1.4276111685626542,TP,2018Q3,2018,9,2018-09-03 04:00:00,2018Q3
371,6949,2018-09-04 09:30:00,6949,2018-09-04 09:30:00,BUY,1196.81,1194.8010714285715,1194.8010714285715,1199.8233928571428,0.1,-20.789285714284414,-200.89285714284415,-1.0,SL,2018Q3,2018,0,2018-09-04 09:30:00,2018Q3
372,6950,2018-09-04 10:00:00,6958,2018-09-04 14:00:00,BUY,1195.49,1193.3225,1193.3225,1198.74125,0.1,-22.37500000000018,-216.75000000000182,-1.0,SL,2018Q3,2018,8,2018-09-04 10:00:00,2018Q3
373,6959,2018-09-04 14:30:00,6964,2018-09-04 17:00:00,BUY,1192.64,1189.9496428571429,1189.9496428571429,1196.6755357142858,0.1,-27.603571428572376,-269.03571428572377,-1.0,SL,2018Q3,2018,5,2018-09-04 14:30:00,2018Q3
374,6965,2018-09-04 17:30:00,7007,2018-09-05 15:30:00,BUY,1190.82,1195.7908928571428,1187.5060714285714,1195.7908928571428,0.1,49.00892857142871,497.08928571428714,1.448284960422196,TP,2018Q3,2018,42,2018-09-04 17:30:00,2018Q3
375,7029,2018-09-06 03:30:00,7039,2018-09-06 08:30:00,SELL,1198.99,1196.6451785714287,1200.5532142857144,1196.6451785714287,0.1,22.74821428571322,234.4821428571322,1.3928493330416332,TP,2018Q3,2018,10,2018-09-06 03:30:00,2018Q3
376,7045,2018-09-06 11:30:00,7046,2018-09-06 12:00:00,SELL,1202.44,1204.5357142857142,1204.5357142857142,1199.2964285714286,0.1,-21.65714285714166,-209.57142857141662,-1.0,SL,2018Q3,2018,1,2018-09-06 11:30:00,2018Q3
377,7047,2018-09-06 12:30:00,7050,2018-09-06 14:00:00,SELL,1204.12,1206.3892857142855,1206.3892857142855,1200.7160714285715,0.1,-23.392857142856155,-226.92857142856155,-1.0,SL,2018Q3,2018,3,2018-09-06 12:30:00,2018Q3
378,7051,2018-09-06 14:30:00,7058,2018-09-06 18:00:00,SELL,1204.99,1201.0107142857144,1207.642857142857,1201.0107142857144,0.1,39.092857142856516,397.9285714285652,1.435729275970618,TP,2018Q3,2018,7,2018-09-06 14:30:00,2018Q3
379,7100,2018-09-07 16:00:00,7101,2018-09-07 16:30:00,BUY,1194.67,1199.5492857142858,1191.4171428571428,1199.5492857142858,0.1,48.092857142857426,487.9285714285743,1.4473344797936043,TP,2018Q3,2018,1,2018-09-07 16:00:00,2018Q3
380,7121,2018-09-10 03:30:00,7128,2018-09-10 07:00:00,BUY,1194.76,1192.9664285714287,1192.9664285714287,1197.450357142857,0.1,-18.6357142857134,-179.35714285713402,-1.0,SL,2018Q3,2018,7,2018-09-10 03:30:00,2018Q3
381,7129,2018-09-10 07:30:00,7144,2018-09-10 15:00:00,BUY,1193.36,1191.4099999999999,1191.4099999999999,1196.2849999999999,0.1,-20.200000000000454,-195.00000000000455,-1.0,SL,2018Q3,2018,15,2018-09-10 07:30:00,2018Q3
382,7192,2018-09-11 16:00:00,7196,2018-09-11 18:00:00,BUY,1188.98,1192.7616071428572,1186.4589285714287,1192.7616071428572,0.1,37.11607142857183,378.1607142857183,1.4324603721572173,TP,2018Q3,2018,4,2018-09-11 16:00:00,2018Q3
383,7243,2018-09-12 18:30:00,7246,2018-09-12 20:00:00,SELL,1202.92,1206.4267857142859,1206.4267857142859,1197.6598214285714,0.1,-35.76785714285798,-350.67857142857974,-1.0,SL,2018Q3,2018,3,2018-09-12 18:30:00,2018Q3
384,7247,2018-09-12 20:30:00,7283,2018-09-13 15:30:00,SELL,1205.41,1208.9232142857145,1208.9232142857145,1200.1401785714286,0.1,-35.83214285714412,-351.3214285714412,-1.0,SL,2018Q3,2018,36,2018-09-12 20:30:00,2018Q3
385,7284,2018-09-13 16:00:00,7284,2018-09-13 16:00:00,SELL,1209.63,1212.2164285714287,1212.2164285714287,1205.7503571428572,0.1,-26.564285714285415,-258.64285714285415,-1.0,SL,2018Q3,2018,0,2018-09-13 16:00:00,2018Q3
386,7285,2018-09-13 16:30:00,7286,2018-09-13 17:00:00,SELL,1211.76,1207.610357142857,1214.5264285714286,1207.610357142857,0.1,40.796428571429075,414.9642857142908,1.4383026945353823,TP,2018Q3,2018,1,2018-09-13 16:30:00,2018Q3
387,7319,2018-09-14 10:30:00,7319,2018-09-14 10:30:00,SELL,1206.69,1208.2575000000002,1208.2575000000002,1204.33875,0.1,-16.37500000000109,-156.7500000000109,-1.0,SL,2018Q3,2018,0,2018-09-14 10:30:00,2018Q3
388,7320,2018-09-14 11:00:00,7327,2018-09-14 14:30:00,SELL,1207.55,1205.0123214285713,1209.2417857142857,1205.0123214285713,0.1,24.676785714286144,253.76785714286143,1.400668964119199,TP,2018Q3,2018,7,2018-09-14 11:00:00,2018Q3
389,7333,2018-09-14 17:30:00,7336,2018-09-14 19:00:00,BUY,1198.07,1195.1246428571428,1195.1246428571428,1202.4880357142856,0.1,-30.153571428571194,-294.53571428571195,-1.0,SL,2018Q3,2018,3,2018-09-14 17:30:00,2018Q3
390,7337,2018-09-14 19:30:00,7376,2018-09-17 16:00:00,BUY,1195.64,1200.6542857142858,1192.297142857143,1200.6542857142858,0.1,49.442857142857335,501.4285714285734,1.4487233151946421,TP,2018Q3,2018,39,2018-09-14 19:30:00,2018Q3
391,7379,2018-09-17 17:30:00,7393,2018-09-18 01:30:00,SELL,1203.49,1199.902857142857,1205.8814285714286,1199.902857142857,0.1,35.171428571429075,358.7142857142908,1.4289030760301809,TP,2018Q3,2018,14,2018-09-17 17:30:00,2018Q3
392,7451,2018-09-19 07:30:00,7452,2018-09-19 08:00:00,SELL,1201.89,1203.219642857143,1203.219642857143,1199.8955357142856,0.1,-13.996428571429714,-132.96428571429715,-1.0,SL,2018Q3,2018,1,2018-09-19 07:30:00,2018Q3
393,7453,2018-09-19 08:30:00,7456,2018-09-19 10:00:00,SELL,1203.04,1204.369642857143,1204.369642857143,1201.0455357142855,0.1,-13.996428571429714,-132.96428571429715,-1.0,SL,2018Q3,2018,3,2018-09-19 08:30:00,2018Q3
394,7457,2018-09-19 10:30:00,7466,2018-09-19 15:00:00,SELL,1203.75,1205.4792857142859,1205.4792857142859,1201.1560714285713,0.1,-17.992857142858792,-172.92857142858793,-1.0,SL,2018Q3,2018,9,2018-09-19 10:30:00,2018Q3
395,7468,2018-09-19 16:00:00,7468,2018-09-19 16:00:00,SELL,1205.19,1201.6591071428572,1207.5439285714288,1201.6591071428572,0.1,34.608928571428166,353.0892857142817,1.4278031530866935,TP,2018Q3,2018,0,2018-09-19 16:00:00,2018Q3
396,7491,2018-09-20 04:30:00,7494,2018-09-20 06:00:00,SELL,1205.37,1206.6792857142857,1206.6792857142857,1203.4060714285713,0.1,-13.792857142858065,-130.92857142858065,-1.0,SL,2018Q3,2018,3,2018-09-20 04:30:00,2018Q3
397,7495,2018-09-20 06:30:00,7501,2018-09-20 09:30:00,SELL,1205.85,1203.8973214285713,1207.1517857142856,1203.8973214285713,0.1,18.82678571428578,195.2678571428578,1.3724290549336875,TP,2018Q3,2018,6,2018-09-20 06:30:00,2018Q3
398,7513,2018-09-20 15:30:00,7517,2018-09-20 17:30:00,SELL,1207.45,1204.0975,1209.685,1204.0975,0.1,32.82499999999963,335.24999999999636,1.4240780911063367,TP,2018Q3,2018,4,2018-09-20 15:30:00,2018Q3
399,7535,2018-09-21 03:30:00,7548,2018-09-21 10:00:00,SELL,1209.43,1211.1485714285714,1211.1485714285714,1206.852142857143,0.1,-17.885714285712947,-171.85714285712947,-1.0,SL,2018Q3,2018,13,2018-09-21 03:30:00,2018Q3
400,7549,2018-09-21 10:30:00,7550,2018-09-21 11:00:00,SELL,1210.12,1207.8716071428569,1211.6189285714286,1207.8716071428569,0.1,21.78392857143017,224.8392857143017,1.3884589119053117,TP,2018Q3,2018,1,2018-09-21 10:30:00,2018Q3
401,7560,2018-09-21 16:00:00,7560,2018-09-21 16:00:00,BUY,1196.02,1192.8892857142857,1192.8892857142857,1200.7160714285715,0.1,-32.00714285714248,-313.0714285714248,-1.0,SL,2018Q3,2018,0,2018-09-21 16:00:00,2018Q3
402,7561,2018-09-21 16:30:00,7562,2018-09-21 17:00:00,BUY,1192.8,1198.1855357142856,1189.2096428571429,1198.1855357142856,0.1,53.155357142856516,538.5535714285652,1.4521904576056193,TP,2018Q3,2018,1,2018-09-21 16:30:00,2018Q3
403,7566,2018-09-21 19:00:00,7607,2018-09-24 16:30:00,BUY,1196.34,1203.3825,1191.645,1203.3825,0.1,69.72500000000018,704.2500000000018,1.463273871983234,TP,2018Q3,2018,41,2018-09-21 19:00:00,2018Q3
404,7697,2018-09-26 15:30:00,7708,2018-09-26 21:00:00,BUY,1195.31,1198.574107142857,1193.1339285714284,1198.574107142857,0.1,31.941071428570286,326.41071428570285,1.4220861822228303,TP,2018Q3,2018,11,2018-09-26 15:30:00,2018Q3
405,7743,2018-09-27 15:30:00,7743,2018-09-27 15:30:00,BUY,1191.92,1189.9078571428572,1189.9078571428572,1194.9382142857144,0.1,-20.821428571428623,-201.21428571428623,-1.0,SL,2018Q3,2018,0,2018-09-27 15:30:00,2018Q3
406,7744,2018-09-27 16:00:00,7744,2018-09-27 16:00:00,BUY,1187.16,1184.7492857142859,1184.7492857142859,1190.7760714285714,0.1,-24.807142857142207,-241.07142857142208,-1.0,SL,2018Q3,2018,0,2018-09-27 16:00:00,2018Q3
407,7745,2018-09-27 16:30:00,7748,2018-09-27 18:00:00,BUY,1184.71,1182.1246428571428,1182.1246428571428,1188.5880357142858,0.1,-26.553571428572194,-258.53571428572195,-1.0,SL,2018Q3,2018,3,2018-09-27 16:30:00,2018Q3
408,7749,2018-09-27 18:30:00,7793,2018-09-28 17:30:00,BUY,1182.91,1187.9982142857143,1179.517857142857,1187.9982142857143,0.1,50.182142857142296,508.821428571423,1.449453270063893,TP,2018Q3,2018,44,2018-09-27 18:30:00,2018Q3
409,7794,2018-09-28 18:00:00,7795,2018-09-28 18:30:00,SELL,1190.8,1193.6264285714285,1193.6264285714285,1186.5603571428571,0.1,-28.964285714285506,-282.64285714285506,-1.0,SL,2018Q3,2018,1,2018-09-28 18:00:00,2018Q3
410,7796,2018-09-28 19:00:00,7823,2018-10-01 09:30:00,SELL,1192.43,1187.9782142857143,1195.3978571428572,1187.9782142857143,0.1,43.817857142857335,445.1785714285734,1.4423936045144605,TP,2018Q3,2018,27,2018-09-28 19:00:00,2018Q3
411,7829,2018-10-01 12:30:00,7834,2018-10-01 15:00:00,BUY,1185.55,1188.1905357142855,1183.789642857143,1188.1905357142855,0.1,25.705357142855338,264.05357142855337,1.404390243902491,TP,2018Q4,2018,5,2018-10-01 12:30:00,2018Q4
412,7859,2018-10-02 04:30:00,7865,2018-10-02 07:30:00,SELL,1191.31,1192.6846428571428,1192.6846428571428,1189.2480357142856,0.1,-14.446428571428168,-137.4642857142817,-1.0,SL,2018Q4,2018,6,2018-10-02 04:30:00,2018Q4
413,7866,2018-10-02 08:00:00,7868,2018-10-02 09:00:00,SELL,1192.49,1193.9610714285714,1193.9610714285714,1190.2833928571429,0.1,-15.410714285713492,-147.10714285713493,-1.0,SL,2018Q4,2018,2,2018-10-02 08:00:00,2018Q4
414,7869,2018-10-02 09:30:00,7876,2018-10-02 13:00:00,SELL,1193.64,1191.094285714286,1195.337142857143,1191.094285714286,0.1,24.757142857142117,254.57142857142117,1.4009700889248153,TP,2018Q4,2018,7,2018-10-02 09:30:00,2018Q4
415,7882,2018-10-02 16:00:00,7882,2018-10-02 16:00:00,SELL,1197.84,1201.0746428571429,1201.0746428571429,1192.9880357142856,0.1,-33.046428571429445,-323.4642857142944,-1.0,SL,2018Q4,2018,0,2018-10-02 16:00:00,2018Q4
416,7883,2018-10-02 16:30:00,7884,2018-10-02 17:00:00,SELL,1201.71,1205.0914285714287,1205.0914285714287,1196.6378571428572,0.1,-34.514285714286146,-338.14285714286143,-1.0,SL,2018Q4,2018,1,2018-10-02 16:30:00,2018Q4
417,7885,2018-10-02 17:30:00,7932,2018-10-03 18:00:00,SELL,1205.49,1200.0482142857143,1209.1178571428572,1200.0482142857143,0.1,53.717857142857426,544.1785714285743,1.4526752945721164,TP,2018Q4,2018,47,2018-10-02 17:30:00,2018Q4
418,7954,2018-10-04 06:00:00,7962,2018-10-04 10:00:00,BUY,1197.08,1199.4842857142855,1195.4771428571428,1199.4842857142855,0.1,23.342857142856065,240.42857142856064,1.3953885567890016,TP,2018Q4,2018,8,2018-10-04 06:00:00,2018Q4
419,7977,2018-10-04 17:30:00,7979,2018-10-04 18:30:00,SELL,1205.7,1200.9637500000001,1208.8575,1200.9637500000001,0.1,46.66249999999927,473.6249999999927,1.4457784663051547,TP,2018Q4,2018,2,2018-10-04 17:30:00,2018Q4
420,8017,2018-10-05 14:30:00,8019,2018-10-05 15:30:00,SELL,1203.1,1200.1878571428572,1205.0414285714285,1200.1878571428572,0.1,28.42142857142726,291.2142857142726,1.412997159090852,TP,2018Q4,2018,2,2018-10-05 14:30:00,2018Q4
421,8044,2018-10-08 05:00:00,8044,2018-10-08 05:00:00,BUY,1197.54,1195.3639285714285,1195.3639285714285,1200.8041071428572,0.1,-22.46071428571504,-217.6071428571504,-1.0,SL,2018Q4,2018,0,2018-10-08 05:00:00,2018Q4
422,8045,2018-10-08 05:30:00,8055,2018-10-08 10:30:00,BUY,1196.49,1194.2175,1194.2175,1199.89875,0.1,-23.425000000000363,-227.25000000000364,-1.0,SL,2018Q4,2018,10,2018-10-08 05:30:00,2018Q4
423,8056,2018-10-08 11:00:00,8064,2018-10-08 15:00:00,BUY,1194.05,1191.8,1191.8,1197.425,0.1,-23.2,-225.0,-1.0,SL,2018Q4,2018,8,2018-10-08 11:00:00,2018Q4
424,8065,2018-10-08 15:30:00,8065,2018-10-08 15:30:00,BUY,1187.6,1185.1046428571428,1185.1046428571428,1191.3430357142856,0.1,-25.65357142857074,-249.5357142857074,-1.0,SL,2018Q4,2018,0,2018-10-08 15:30:00,2018Q4
425,8066,2018-10-08 16:00:00,8070,2018-10-08 18:00:00,BUY,1186.22,1183.4482142857144,1183.4482142857144,1190.3776785714285,0.1,-28.4178571428567,-277.178571428567,-1.0,SL,2018Q4,2018,4,2018-10-08 16:00:00,2018Q4
426,8071,2018-10-08 18:30:00,8085,2018-10-09 02:30:00,BUY,1184.38,1189.4553571428573,1180.9964285714286,1189.4553571428573,0.1,50.05357142857228,507.53571428572286,1.4493278179937958,TP,2018Q4,2018,14,2018-10-08 18:30:00,2018Q4
427,8105,2018-10-09 12:30:00,8107,2018-10-09 13:30:00,BUY,1187.9,1186.1385714285714,1186.1385714285714,1190.542142857143,0.1,-18.314285714287234,-176.14285714287234,-1.0,SL,2018Q4,2018,2,2018-10-09 12:30:00,2018Q4
428,8108,2018-10-09 14:00:00,8109,2018-10-09 14:30:00,BUY,1187.02,1185.1996428571429,1185.1996428571429,1189.7505357142857,0.1,-18.903571428571194,-182.03571428571195,-1.0,SL,2018Q4,2018,1,2018-10-09 14:00:00,2018Q4
429,8173,2018-10-10 23:30:00,8192,2018-10-11 10:00:00,SELL,1193.95,1196.6092857142858,1196.6092857142858,1189.9610714285716,0.1,-27.292857142857155,-265.92857142857156,-1.0,SL,2018Q4,2018,19,2018-10-10 23:30:00,2018Q4
430,8193,2018-10-11 10:30:00,8196,2018-10-11 12:00:00,SELL,1197.04,1199.3435714285713,1199.3435714285713,1193.5846428571429,0.1,-23.73571428571331,-230.3571428571331,-1.0,SL,2018Q4,2018,3,2018-10-11 10:30:00,2018Q4
431,8197,2018-10-11 12:30:00,8197,2018-10-11 12:30:00,SELL,1200.38,1202.8153571428572,1202.8153571428572,1196.7269642857145,0.1,-25.053571428571285,-243.53571428571286,-1.0,SL,2018Q4,2018,0,2018-10-11 12:30:00,2018Q4
432,8198,2018-10-11 13:00:00,8203,2018-10-11 15:30:00,SELL,1203.6,1206.2849999999999,1206.2849999999999,1199.5725,0.1,-27.549999999999454,-268.49999999999454,-1.0,SL,2018Q4,2018,5,2018-10-11 13:00:00,2018Q4
433,8204,2018-10-11 16:00:00,8206,2018-10-11 17:00:00,SELL,1208.4,1212.2485714285715,1212.2485714285715,1202.627142857143,0.1,-39.18571428571404,-384.8571428571404,-1.0,SL,2018Q4,2018,2,2018-10-11 16:00:00,2018Q4
434,8207,2018-10-11 17:30:00,8208,2018-10-11 18:00:00,SELL,1212.69,1217.4107142857142,1217.4107142857142,1205.6089285714286,0.1,-47.907142857141665,-472.0714285714166,-1.0,SL,2018Q4,2018,1,2018-10-11 17:30:00,2018Q4
435,8209,2018-10-11 18:30:00,8209,2018-10-11 18:30:00,SELL,1215.44,1220.8421428571428,1220.8421428571428,1207.3367857142857,0.1,-54.72142857142735,-540.2142857142735,-1.0,SL,2018Q4,2018,0,2018-10-11 18:30:00,2018Q4
436,8210,2018-10-11 19:00:00,8213,2018-10-11 20:30:00,SELL,1219.42,1225.2710714285715,1225.2710714285715,1210.643392857143,0.1,-59.21071428571459,-585.1071428571458,-1.0,SL,2018Q4,2018,3,2018-10-11 19:00:00,2018Q4
437,8214,2018-10-11 21:00:00,8287,2018-10-15 11:30:00,SELL,1224.54,1230.4275,1230.4275,1215.70875,0.1,-59.57500000000046,-588.7500000000045,-1.0,SL,2018Q4,2018,73,2018-10-11 21:00:00,2018Q4
438,8288,2018-10-15 12:00:00,8288,2018-10-15 12:00:00,SELL,1230.3,1232.5296428571428,1232.5296428571428,1226.9555357142858,0.1,-22.99642857142835,-222.9642857142835,-1.0,SL,2018Q4,2018,0,2018-10-15 12:00:00,2018Q4
439,8289,2018-10-15 12:30:00,8293,2018-10-15 14:30:00,SELL,1233.13,1229.3966071428572,1235.6189285714286,1229.3966071428572,0.1,36.633928571429166,373.3392857142917,1.4316120027914325,TP,2018Q4,2018,4,2018-10-15 12:30:00,2018Q4
440,8294,2018-10-15 15:00:00,8341,2018-10-16 15:30:00,SELL,1228.8,1232.0314285714285,1232.0314285714285,1223.952857142857,0.1,-33.014285714285236,-323.14285714285234,-1.0,SL,2018Q4,2018,47,2018-10-15 15:00:00,2018Q4
441,8367,2018-10-17 05:30:00,8372,2018-10-17 08:00:00,BUY,1223.12,1221.3392857142856,1221.3392857142856,1225.7910714285713,0.1,-18.50714285714339,-178.0714285714339,-1.0,SL,2018Q4,2018,5,2018-10-17 05:30:00,2018Q4
442,8373,2018-10-17 08:30:00,8376,2018-10-17 10:00:00,BUY,1221.21,1223.5741071428572,1219.6339285714287,1223.5741071428572,0.1,22.94107142857165,236.4107142857165,1.3936862660013671,TP,2018Q4,2018,3,2018-10-17 08:30:00,2018Q4
443,8421,2018-10-18 09:30:00,8421,2018-10-18 09:30:00,BUY,1220.52,1218.6814285714286,1218.6814285714286,1223.277857142857,0.1,-19.08571428571413,-183.8571428571413,-1.0,SL,2018Q4,2018,0,2018-10-18 09:30:00,2018Q4
444,8466,2018-10-19 09:00:00,8468,2018-10-19 10:00:00,SELL,1228.64,1226.1489285714288,1230.3007142857143,1226.1489285714288,0.1,24.210714285713312,249.1071428571331,1.3988856789104378,TP,2018Q4,2018,2,2018-10-19 09:00:00,2018Q4
445,8518,2018-10-22 12:00:00,8524,2018-10-22 15:00:00,BUY,1223.57,1221.6714285714286,1221.6714285714286,1226.417857142857,0.1,-19.685714285713583,-189.85714285713584,-1.0,SL,2018Q4,2018,6,2018-10-22 12:00:00,2018Q4
446,8559,2018-10-23 09:30:00,8559,2018-10-23 09:30:00,SELL,1226.94,1228.4442857142858,1228.4442857142858,1224.6835714285714,0.1,-15.742857142857428,-150.4285714285743,-1.0,SL,2018Q4,2018,0,2018-10-23 09:30:00,2018Q4
447,8560,2018-10-23 10:00:00,8560,2018-10-23 10:00:00,SELL,1229.39,1231.1192857142858,1231.1192857142858,1226.7960714285716,0.1,-17.99285714285652,-172.9285714285652,-1.0,SL,2018Q4,2018,0,2018-10-23 10:00:00,2018Q4
448,8561,2018-10-23 10:30:00,8562,2018-10-23 11:00:00,SELL,1231.88,1233.7978571428573,1233.7978571428573,1229.0032142857144,0.1,-19.878571428572013,-191.78571428572013,-1.0,SL,2018Q4,2018,1,2018-10-23 10:30:00,2018Q4
449,8563,2018-10-23 11:30:00,8569,2018-10-23 14:30:00,SELL,1235.66,1237.88,1237.88,1232.3300000000002,0.1,-22.900000000000272,-222.00000000000273,-1.0,SL,2018Q4,2018,6,2018-10-23 11:30:00,2018Q4
450,8570,2018-10-23 15:00:00,8570,2018-10-23 15:00:00,SELL,1236.66,1239.4907142857144,1239.4907142857144,1232.4139285714286,0.1,-29.007142857142934,-283.07142857142935,-1.0,SL,2018Q4,2018,0,2018-10-23 15:00:00,2018Q4
451,8571,2018-10-23 15:30:00,8574,2018-10-23 17:00:00,SELL,1238.46,1233.8780357142857,1241.514642857143,1233.8780357142857,0.1,45.119642857143205,458.1964285714321,1.4439935992684882,TP,2018Q4,2018,3,2018-10-23 15:30:00,2018Q4
452,8638,2018-10-25 03:00:00,8640,2018-10-25 04:00:00,SELL,1235.15,1237.5082142857143,1237.5082142857143,1231.6126785714287,0.1,-24.282142857142116,-235.82142857142117,-1.0,SL,2018Q4,2018,2,2018-10-25 03:00:00,2018Q4
453,8641,2018-10-25 04:30:00,8650,2018-10-25 09:00:00,SELL,1236.46,1238.9007142857142,1238.9007142857142,1232.7989285714286,0.1,-25.107142857141934,-244.07142857141935,-1.0,SL,2018Q4,2018,9,2018-10-25 04:30:00,2018Q4
454,8651,2018-10-25 09:30:00,8652,2018-10-25 10:00:00,SELL,1237.66,1234.9519642857144,1239.4653571428573,1234.9519642857144,0.1,26.38035714285643,270.8035714285643,1.40668444105873,TP,2018Q4,2018,1,2018-10-25 09:30:00,2018Q4
455,8700,2018-10-26 11:00:00,8702,2018-10-26 12:00:00,SELL,1236.22,1238.335,1238.335,1233.0475,0.1,-21.85000000000009,-211.5000000000009,-1.0,SL,2018Q4,2018,2,2018-10-26 11:00:00,2018Q4
456,8703,2018-10-26 12:30:00,8708,2018-10-26 15:00:00,SELL,1237.19,1233.9725,1239.335,1233.9725,0.1,31.474999999999728,321.74999999999727,1.42099322799097,TP,2018Q4,2018,5,2018-10-26 12:30:00,2018Q4
457,8714,2018-10-26 18:00:00,8716,2018-10-26 19:00:00,SELL,1243.12,1237.744107142857,1246.7039285714286,1237.744107142857,0.1,53.05892857142844,537.5892857142844,1.4521063434658763,TP,2018Q4,2018,2,2018-10-26 18:00:00,2018Q4
458,8747,2018-10-29 10:30:00,8747,2018-10-29 10:30:00,BUY,1230.53,1228.6817857142858,1228.6817857142858,1233.3023214285713,0.1,-19.182142857142207,-184.82142857142208,-1.0,SL,2018Q4,2018,0,2018-10-29 10:30:00,2018Q4
459,8748,2018-10-29 11:00:00,8763,2018-10-29 18:30:00,BUY,1229.35,1227.3721428571428,1227.3721428571428,1232.3167857142857,0.1,-20.478571428571467,-197.78571428571468,-1.0,SL,2018Q4,2018,15,2018-10-29 11:00:00,2018Q4
460,8764,2018-10-29 19:00:00,8790,2018-10-30 09:00:00,BUY,1226.84,1224.0596428571428,1224.0596428571428,1231.0105357142857,0.1,-28.503571428571558,-278.0357142857156,-1.0,SL,2018Q4,2018,26,2018-10-29 19:00:00,2018Q4
461,8791,2018-10-30 09:30:00,8792,2018-10-30 10:00:00,BUY,1225.22,1223.1189285714286,1223.1189285714286,1228.371607142857,0.1,-21.710714285714584,-210.10714285714585,-1.0,SL,2018Q4,2018,1,2018-10-30 09:30:00,2018Q4
462,8793,2018-10-30 10:30:00,8796,2018-10-30 12:00:00,BUY,1223.49,1221.4307142857144,1221.4307142857144,1226.5789285714286,0.1,-21.29285714285579,-205.92857142855792,-1.0,SL,2018Q4,2018,3,2018-10-30 10:30:00,2018Q4
463,8797,2018-10-30 12:30:00,8802,2018-10-30 15:00:00,BUY,1220.7,1224.365892857143,1218.2560714285714,1224.365892857143,0.1,35.95892857143035,366.5892857143035,1.4303878391817484,TP,2018Q4,2018,5,2018-10-30 12:30:00,2018Q4
464,8823,2018-10-31 02:30:00,8824,2018-10-31 03:00:00,BUY,1222.05,1220.4685714285713,1220.4685714285713,1224.422142857143,0.1,-16.514285714286597,-158.14285714286598,-1.0,SL,2018Q4,2018,1,2018-10-31 02:30:00,2018Q4
465,8825,2018-10-31 03:30:00,8829,2018-10-31 05:30:00,BUY,1221.35,1219.7610714285713,1219.7610714285713,1223.733392857143,0.1,-16.58928571428596,-158.8928571428596,-1.0,SL,2018Q4,2018,4,2018-10-31 03:30:00,2018Q4
466,8830,2018-10-31 06:00:00,8837,2018-10-31 09:30:00,BUY,1217.76,1215.9139285714286,1215.9139285714286,1220.5291071428571,0.1,-19.160714285713492,-184.60714285713493,-1.0,SL,2018Q4,2018,7,2018-10-31 06:00:00,2018Q4
467,8838,2018-10-31 10:00:00,8848,2018-10-31 15:00:00,BUY,1215.79,1213.5078571428571,1213.5078571428571,1219.2132142857142,0.1,-23.52142857142844,-228.21428571428442,-1.0,SL,2018Q4,2018,10,2018-10-31 10:00:00,2018Q4
468,8849,2018-10-31 15:30:00,8849,2018-10-31 15:30:00,BUY,1214.71,1211.967142857143,1211.967142857143,1218.8242857142857,0.1,-28.128571428570194,-274.28571428570194,-1.0,SL,2018Q4,2018,0,2018-10-31 15:30:00,2018Q4
469,8850,2018-10-31 16:00:00,8854,2018-10-31 18:00:00,BUY,1212.73,1217.1319642857143,1209.7953571428573,1217.1319642857143,0.1,43.31964285714257,440.1964285714257,1.4417568049447644,TP,2018Q4,2018,4,2018-10-31 16:00:00,2018Q4
470,8881,2018-11-01 08:30:00,8881,2018-11-01 08:30:00,SELL,1220.18,1221.7625,1221.7625,1217.80625,0.1,-16.524999999999817,-158.24999999999818,-1.0,SL,2018Q4,2018,0,2018-11-01 08:30:00,2018Q4
471,8882,2018-11-01 09:00:00,8882,2018-11-01 09:00:00,SELL,1222.0,1223.7732142857142,1223.7732142857142,1219.3401785714286,0.1,-18.432142857141752,-177.32142857141753,-1.0,SL,2018Q4,2018,0,2018-11-01 09:00:00,2018Q4
472,8883,2018-11-01 09:30:00,8885,2018-11-01 10:30:00,SELL,1223.56,1225.4392857142857,1225.4392857142857,1220.7410714285713,0.1,-19.492857142857428,-187.9285714285743,-1.0,SL,2018Q4,2018,2,2018-11-01 09:30:00,2018Q4
473,8886,2018-11-01 11:00:00,8889,2018-11-01 12:30:00,SELL,1225.71,1222.6114285714286,1227.7757142857142,1222.6114285714286,0.1,30.28571428571404,309.8571428571404,1.418060200668946,TP,2018Q4,2018,3,2018-11-01 11:00:00,2018Q4
