datetime,year,direction,entry_price,exit_price,sl_price,tp_price,lot,net_pnl_usd,balance_after
2023-10-20 11:00:00,2023,BUY,1962.005,1982.9907142857146,1953.8853571428572,1982.9907142857146,0.03,61.84714285714348,903.4964285714345
2023-10-31 17:00:00,2023,BUY,2002.445,1996.7267857142856,1996.7767857142856,2016.8935714285715,0.04,-24.352857142857356,879.1435714285772
2023-11-09 17:00:00,2023,SELL,1955.175,1961.0475,1960.9975,1940.3149999999998,0.04,-24.969999999999782,854.1735714285774
2023-11-21 16:00:00,2023,BUY,1986.345,2003.6735714285714,1979.5967857142857,2003.6735714285714,0.03,50.87571428571427,905.0492857142916
2023-11-27 03:00:00,2023,BUY,1999.615,2009.7692857142858,1995.557142857143,2009.7692857142858,0.06,58.705714285715004,963.7550000000066
2023-11-28 19:00:00,2023,BUY,2026.075,2040.5635714285713,2020.3917857142858,2040.5635714285713,0.04,56.47428571428511,1020.2292857142917
2023-12-04 01:00:00,2023,BUY,2058.805,2081.9992857142856,2049.8571428571427,2081.9992857142856,0.03,68.47285714285739,1088.702142857149
2023-12-27 17:00:00,2023,BUY,2052.745,2073.713571428571,2044.6317857142856,2073.713571428571,0.03,61.7957142857132,1150.4978571428624
2023-12-28 14:00:00,2023,BUY,2078.875,2072.450714285714,2072.5007142857144,2095.2064285714287,0.05,-33.97142857142908,1116.5264285714334
2024-01-11 21:00:00,2024,SELL,2016.475,2025.5971428571427,2025.5471428571427,1992.9492857142857,0.03,-28.476428571428286,971.5235714285717
2024-01-30 17:00:00,2024,BUY,2046.505,2040.5414285714287,2040.5914285714287,2061.607857142857,0.04,-25.334285714285652,946.189285714286
2024-02-02 15:00:00,2024,BUY,2059.405,2049.8992857142857,2049.949285714286,2083.953571428571,0.03,-29.627142857143426,916.5621428571426
2024-02-08 16:00:00,2024,SELL,2024.735,2030.492857142857,2030.442857142857,2010.1807142857142,0.04,-24.51142857142848,892.0507142857141
2024-02-13 12:00:00,2024,SELL,2022.255,2027.7996428571428,2027.7496428571428,2008.269285714286,0.04,-23.65857142857065,868.3921428571434
2024-02-29 15:00:00,2024,BUY,2030.205,2045.7792857142856,2024.1146428571428,2045.7792857142856,0.04,60.81714285714272,929.2092857142861
2024-03-06 17:00:00,2024,BUY,2139.355,2133.112857142857,2133.1628571428573,2155.2007142857146,0.04,-26.448571428571523,902.7607142857146
2024-03-08 15:00:00,2024,BUY,2169.045,2162.7910714285713,2162.8410714285715,2184.922142857143,0.04,-26.49571428571515,876.2649999999994
2024-03-28 15:00:00,2024,BUY,2215.655,2206.5360714285716,2206.586071428572,2239.172142857143,0.02,-18.977857142857136,857.2871428571423
2024-04-05 17:00:00,2024,BUY,2277.445,2311.322142857143,2264.4910714285716,2311.322142857143,0.02,67.0142857142853,924.3014285714276
2024-04-09 10:00:00,2024,BUY,2317.545,2356.765,2302.5875,2356.765,0.02,77.6999999999996,1002.0014285714271
2024-04-09 14:00:00,2024,BUY,2363.225,2354.99,2355.04,2384.3849999999993,0.03,-25.81500000000038,976.1864285714267
2024-04-12 04:00:00,2024,BUY,2356.325,2390.4164285714282,2343.290714285714,2390.4164285714282,0.02,67.44285714285685,1043.6292857142837
2024-04-16 10:00:00,2024,BUY,2386.385,2367.8835714285715,2367.9335714285717,2434.9221428571427,0.01,-18.871428571428734,1024.757857142855
2024-04-30 17:00:00,2024,SELL,2322.675,2302.5178571428573,2330.483928571429,2302.5178571428573,0.03,59.36142857142853,1084.1192857142837
2024-05-16 16:00:00,2024,BUY,2389.215,2374.070357142857,2374.1203571428573,2428.8007142857145,0.02,-31.02928571428605,1053.0899999999976
2024-05-17 23:00:00,2024,BUY,2401.645,2421.8135714285713,2393.8317857142856,2421.8135714285713,0.03,59.39571428571402,1112.4857142857118
2024-06-03 17:00:00,2024,SELL,2329.725,2340.522857142857,2340.472857142857,2301.7307142857144,0.03,-33.50357142857125,1078.9821428571406
2024-06-20 11:00:00,2024,BUY,2340.445,2334.060357142857,2334.110357142857,2356.6707142857144,0.04,-27.01857142857305,1051.9635714285675
2024-06-27 11:00:00,2024,SELL,2295.555,2306.888571428571,2306.838571428571,2266.1321428571428,0.02,-23.407142857142606,1028.556428571425
2024-07-05 15:00:00,2024,BUY,2363.955,2359.1260714285713,2359.1760714285715,2376.032142857143,0.05,-25.994642857143027,1002.5617857142819
2024-07-15 20:00:00,2024,BUY,2431.565,2422.3764285714287,2422.426428571429,2455.2678571428564,0.03,-28.675714285713966,973.8860714285679
2024-07-25 06:00:00,2024,SELL,2396.565,2366.967857142857,2407.9139285714286,2366.967857142857,0.02,58.454285714285795,1032.3403571428537
2024-08-02 17:00:00,2024,BUY,2466.805,2455.340714285714,2455.3907142857142,2496.576428571428,0.02,-23.668571428571557,1008.6717857142821
2024-08-12 18:00:00,2024,BUY,2441.675,2459.4235714285714,2434.769285714286,2459.4235714285714,0.04,69.51428571428507,1078.1860714285672
2024-08-16 15:00:00,2024,BUY,2472.195,2490.857857142857,2464.946428571429,2490.857857142857,0.04,73.17142857142746,1151.3574999999946
2024-08-20 18:00:00,2024,BUY,2526.375,2518.118571428571,2518.1685714285713,2547.592142857143,0.04,-34.505714285715364,1116.8517857142792
2024-08-28 06:00:00,2024,BUY,2524.525,2513.233214285714,2513.283214285714,2553.8364285714288,0.02,-23.32357142857221,1093.528214285707
2024-09-03 20:00:00,2024,SELL,2479.335,2490.9728571428573,2490.922857142857,2449.1007142857143,0.02,-24.015714285714456,1069.5124999999925
2024-09-26 13:00:00,2024,BUY,2643.555,2672.4235714285714,2632.4792857142857,2672.4235714285714,0.02,56.997142857143224,1126.5096428571358
2024-09-26 16:00:00,2024,BUY,2672.575,2665.3471428571424,2665.3971428571426,2691.0492857142854,0.04,-30.391428571429497,1096.1182142857062
2024-10-17 17:00:00,2024,BUY,2664.705,2693.322142857143,2653.723571428571,2693.322142857143,0.02,56.49428571428576,1152.612499999992
2024-10-17 19:00:00,2024,BUY,2695.695,2684.696785714286,2684.746785714286,2724.2235714285716,0.03,-34.104642857142935,1118.5078571428492
2024-10-28 00:00:00,2024,BUY,2744.325,2733.9696428571424,2734.0196428571426,2771.1392857142855,0.03,-32.176071428572286,1086.331785714277
2024-11-11 15:00:00,2024,SELL,2698.785,2641.339285714286,2720.5771428571425,2641.339285714286,0.01,57.07571428571408,1143.4074999999912
2024-11-12 03:00:00,2024,SELL,2612.305,2626.1960714285715,2626.1460714285713,2576.0621428571426,0.02,-28.522142857143297,1114.8853571428479
2024-11-14 08:00:00,2024,SELL,2585.585,2553.542142857143,2597.8510714285712,2553.542142857143,0.02,63.345714285713946,1178.2310714285618
2024-12-05 05:00:00,2024,BUY,2655.065,2644.6314285714284,2644.6814285714286,2682.087857142857,0.03,-32.410714285715,1145.820357142847
2024-12-09 21:00:00,2024,BUY,2673.995,2661.476428571428,2661.5264285714284,2706.5778571428573,0.02,-25.777142857143406,1120.0432142857035
2024-12-17 20:00:00,2024,SELL,2639.375,2647.582142857143,2647.532142857143,2618.2892857142856,0.03,-25.731428571429078,1094.3117857142745
2025-01-07 17:00:00,2025,BUY,2651.665,2644.5625,2644.6125,2669.805,0.04,-29.889999999999855,970.1100000000001
2025-01-08 19:00:00,2025,BUY,2661.475,2654.3135714285713,2654.3635714285715,2679.7721428571426,0.03,-22.59428571428576,947.5157142857144
2025-01-22 06:00:00,2025,BUY,2724.725,2752.3792857142853,2714.1046428571426,2752.3792857142853,0.02,54.568571428570756,1002.0842857142851
2025-01-24 17:00:00,2025,BUY,2757.715,2784.915,2747.2650000000003,2784.915,0.02,53.659999999999634,1055.7442857142848
2025-01-30 17:00:00,2025,BUY,2776.155,2796.2750000000005,2768.36,2796.2750000000005,0.03,59.25000000000104,1114.994285714286
2025-02-11 02:00:00,2025,BUY,2895.465,2923.2678571428573,2884.7889285714286,2923.2678571428573,0.03,82.29857142857158,1197.2928571428577
2025-02-27 11:00:00,2025,SELL,2881.065,2891.3432142857146,2891.2932142857144,2854.456428571428,0.03,-31.944642857143535,1165.3482142857142
2025-02-28 17:00:00,2025,SELL,2833.585,2847.4964285714286,2847.4464285714284,2797.2878571428573,0.02,-28.562857142857172,1136.785357142857
2025-03-13 16:00:00,2025,BUY,2936.185,2967.2735714285714,2924.276785714286,2967.2735714285714,0.02,61.437142857142824,1198.2224999999999
2025-03-17 14:00:00,2025,BUY,2999.025,2990.3721428571425,2990.4221428571427,3021.299285714286,0.03,-27.068571428572668,1171.1539285714273
2025-03-27 12:00:00,2025,BUY,3033.555,3054.8892857142855,3025.304642857143,3054.8892857142855,0.04,83.85714285714268,1255.01107142857
2025-04-03 02:00:00,2025,BUY,3113.445,3154.5992857142855,3097.762142857143,3154.5992857142855,0.02,81.56857142857076,1336.5796428571407
2025-04-03 03:00:00,2025,BUY,3162.525,3141.342857142857,3141.3928571428573,3218.2107142857144,0.02,-43.10428571428587,1293.4753571428548
2025-04-16 11:00:00,2025,BUY,3270.395,3312.5464285714284,3254.3382142857145,3312.5464285714284,0.02,83.56285714285674,1377.0382142857115
2025-04-22 01:00:00,2025,BUY,3368.765,3433.4792857142857,3344.247142857143,3433.4792857142857,0.01,64.34428571428577,1441.3824999999974
2025-04-29 04:00:00,2025,BUY,3348.975,3325.7046428571425,3325.7546428571427,3410.2292857142857,0.02,-47.28071428571479,1394.1017857142826
2025-05-08 07:00:00,2025,BUY,3408.705,3387.5442857142853,3387.5942857142854,3464.3335714285713,0.02,-43.06142857142935,1351.0403571428533
2025-05-27 09:00:00,2025,BUY,3331.065,3315.102857142857,3315.152857142857,3372.8307142857147,0.02,-32.66428571428627,1318.376071428567
2025-06-04 07:00:00,2025,BUY,3370.895,3355.3946428571426,3355.4446428571428,3411.429285714286,0.02,-31.74071428571482,1286.6353571428522
2025-06-10 09:00:00,2025,SELL,3305.925,3319.5150000000003,3319.465,3270.485,0.02,-27.92000000000029,1258.7153571428519
2025-06-12 10:00:00,2025,BUY,3368.905,3348.9775,3349.0275,3421.245,0.02,-40.595000000000475,1218.1203571428514
2025-06-20 12:00:00,2025,SELL,3344.505,3357.857142857143,3357.807142857143,3309.6992857142864,0.02,-27.444285714286014,1190.6760714285654
2025-06-27 09:00:00,2025,SELL,3344.035,3289.0578571428573,3364.9014285714284,3289.0578571428573,0.01,54.607142857142556,1245.283214285708
2025-07-03 03:00:00,2025,BUY,3358.215,3346.217142857143,3346.267142857143,3389.4092857142855,0.03,-37.10357142857207,1208.179642857136
2025-07-30 21:00:00,2025,SELL,3313.075,3284.6121428571428,3323.9985714285713,3284.6121428571428,0.03,84.27857142857114,1292.4582142857073
2025-08-06 04:00:00,2025,BUY,3389.495,3376.1578571428568,3376.207857142857,3424.260714285714,0.02,-27.41428571428627,1265.043928571421
2025-08-18 03:00:00,2025,SELL,3326.835,3337.5439285714288,3337.4939285714286,3299.0778571428573,0.03,-33.23678571428614,1231.807142857135
2025-08-20 10:00:00,2025,SELL,3317.195,3327.3500000000004,3327.3,3290.9150000000004,0.03,-31.5750000000006,1200.2321428571345
2025-08-27 07:00:00,2025,BUY,3389.705,3378.100357142857,3378.150357142857,3419.8507142857143,0.03,-35.92392857142919,1164.3082142857054
2025-09-03 19:00:00,2025,BUY,3520.445,3567.5192857142856,3502.542142857143,3567.5192857142856,0.02,93.40857142857091,1257.7167857142763
2025-09-08 13:00:00,2025,BUY,3580.385,3618.945,3565.675,3618.945,0.02,76.3799999999999,1334.0967857142762
2025-09-16 09:00:00,2025,BUY,3657.115,3692.3949999999995,3643.6349999999998,3692.3949999999995,0.02,69.8199999999995,1403.9167857142756
2025-09-26 23:00:00,2025,BUY,3778.775,3762.3992857142857,3762.449285714286,3821.6435714285717,0.02,-33.491428571428735,1370.425357142847
2025-10-02 17:00:00,2025,BUY,3881.735,3867.610357142857,3867.6603571428573,3918.6007142857143,0.02,-28.989285714286087,1341.4360714285608
2025-10-07 18:00:00,2025,BUY,3938.645,3988.925,3919.54,3988.925,0.02,99.8200000000004,1441.2560714285612
2025-10-17 01:00:00,2025,BUY,4273.555,4341.206428571429,4247.935714285714,4341.206428571429,0.01,67.28142857142836,1508.5374999999894
2025-11-03 03:00:00,2025,SELL,3970.375,4000.066428571429,4000.0164285714286,3891.9978571428574,0.01,-30.061428571428788,1478.4760714285608
2025-11-13 20:00:00,2025,BUY,4199.335,4174.954642857143,4175.004642857143,4263.549285714285,0.02,-49.50071428571413,1428.9753571428466
2025-11-28 10:00:00,2025,BUY,4180.645,4168.057857142858,4168.107857142858,4213.410714285715,0.03,-38.87142857142804,1390.1039285714187
2025-12-11 05:00:00,2025,BUY,4229.475,4210.118571428572,4210.168571428572,4280.2921428571435,0.02,-39.452857142856594,1350.651071428562
2025-12-16 18:00:00,2025,BUY,4324.375,4302.178214285714,4302.228214285714,4382.766428571428,0.02,-45.133571428572616,1305.5174999999895
2025-12-18 19:00:00,2025,BUY,4360.245,4340.391428571428,4340.441428571428,4412.387857142857,0.02,-40.44714285714348,1265.070357142846
2025-12-22 17:00:00,2025,BUY,4385.985,4434.379285714286,4367.587142857142,4434.379285714286,0.02,96.04857142857306,1361.118928571419
2026-01-12 15:00:00,2026,BUY,4540.035,4611.643571428571,4512.931785714286,4611.643571428571,0.01,71.23857142857094,1071.238571428571
2026-01-13 17:00:00,2026,BUY,4629.835,4606.595714285714,4606.645714285714,4691.006428571429,0.01,-23.60928571428587,1047.6292857142853
2026-01-21 02:00:00,2026,BUY,4672.595,4781.072142857143,4631.666071428572,4781.072142857143,0.01,108.107142857143,1155.7364285714284
2026-01-21 19:00:00,2026,BUY,4844.855,4811.253928571427,4811.303928571428,4933.657857142857,0.01,-33.97107142857214,1121.7653571428564
2026-01-26 21:00:00,2026,BUY,5070.895,5030.419642857143,5030.469642857143,5178.029285714286,0.01,-40.84535714285732,1080.9199999999992
2026-01-28 21:00:00,2026,BUY,5204.835,5327.446428571428,5158.605714285714,5327.446428571428,0.01,122.2414285714284,1203.1614285714277
2026-03-02 01:00:00,2026,BUY,5222.795,5293.795,5195.92,5293.795,0.01,70.63,1273.7914285714278
2026-03-18 14:00:00,2026,SELL,4967.595,4902.952142857143,4992.086071428572,4902.952142857143,0.01,64.27285714285688,1338.0642857142848
2026-04-08 02:00:00,2026,BUY,4700.885,4833.502142857143,4650.903571428572,4833.502142857143,0.01,132.24714285714242,1470.3114285714273
2026-04-16 11:00:00,2026,BUY,4833.015,4808.239285714286,4808.289285714286,4898.283571428571,0.01,-25.145714285714458,1445.165714285713
2026-04-20 01:00:00,2026,BUY,4846.275,4819.607142857142,4819.657142857142,4916.589285714285,0.01,-27.03785714285743,1418.1278571428556
2026-04-28 01:00:00,2026,SELL,4669.745,4689.838571428571,4689.788571428571,4616.962142857143,0.02,-40.927142857143046,1377.2007142857126
2026-04-29 18:00:00,2026,SELL,4521.525,4552.930714285714,4552.880714285714,4438.576428571428,0.01,-31.775714285714567,1345.4249999999981
2026-05-27 15:00:00,2026,SELL,4428.285,4460.756785714286,4460.706785714286,4342.493571428571,0.01,-32.84178571428594,1312.5832142857123
2026-06-10 02:00:00,2026,SELL,4300.425,4224.187857142857,4329.2639285714295,4224.187857142857,0.01,75.86714285714322,1388.4503571428554
2026-06-17 21:00:00,2026,BUY,4378.985,4354.8382142857145,4354.888214285715,4442.576428571428,0.01,-24.516785714285216,1363.9335714285703
2026-06-24 14:00:00,2026,SELL,4118.095,4043.5750000000003,4146.29,4043.5750000000003,0.01,74.14999999999998,1438.0835714285704
2026-07-07 17:00:00,2026,BUY,4172.465,4149.150714285714,4149.200714285714,4233.83642857143,0.02,-47.3685714285732,1390.7149999999972
