time,datetime_str,open,high,low,close,tick_volume,spread,real_volume
1117929600,2005-06-05 00:00:00,422.55,428.9,420.9,427.0,22089,0,0
1118534400,2005-06-12 00:00:00,427.0,439.7,424.0,437.65,17617,0,0
1119139200,2005-06-19 00:00:00,437.7,444.0,433.8,439.85,14425,0,0
1119744000,2005-06-26 00:00:00,439.8,440.7,426.6,427.55,14758,0,0
1120348800,2005-07-03 00:00:00,427.7,429.3,421.1,423.05,14143,0,0
1120953600,2005-07-10 00:00:00,423.15,428.15,417.85,421.55,17282,0,0
1121558400,2005-07-17 00:00:00,421.6,427.2,418.65,425.0,14463,0,0
1122163200,2005-07-24 00:00:00,425.05,431.2,421.65,429.6,16261,0,0
1122768000,2005-07-31 00:00:00,429.8,439.75,428.8,437.25,18225,0,0
1123372800,2005-08-07 00:00:00,437.3,450.04,432.75,446.15,28646,0,0
1123977600,2005-08-14 00:00:00,446.15,447.3,435.75,436.4,30167,0,0
1124582400,2005-08-21 00:00:00,436.25,441.25,435.6,437.4,30731,0,0
1125187200,2005-08-28 00:00:00,437.6,447.5,429.05,444.5,30802,0,0
1125792000,2005-09-04 00:00:00,444.45,449.8,442.72,449.0,23104,0,0
1126396800,2005-09-11 00:00:00,448.9,460.35,444.4,459.45,26852,0,0
1127001600,2005-09-18 00:00:00,459.5,475.2,458.3,463.6,37098,0,0
1127606400,2005-09-25 00:00:00,462.8,474.5,457.7,468.9,39200,0,0
1128211200,2005-10-02 00:00:00,468.75,475.85,462.75,474.55,33222,0,0
1128816000,2005-10-09 00:00:00,474.6,480.11,465.5,469.3,38660,0,0
1129420800,2005-10-16 00:00:00,469.4,475.46,459.75,466.9,36886,0,0
1130025600,2005-10-23 00:00:00,466.62,475.75,463.0,472.9,37666,0,0
1130630400,2005-10-30 00:00:00,472.85,473.05,454.8,456.7,39193,0,0
1131235200,2005-11-06 00:00:00,456.65,470.15,455.95,468.4,31722,0,0
1131840000,2005-11-13 00:00:00,468.35,488.85,466.4,485.3,32743,0,0
1132444800,2005-11-20 00:00:00,485.5,496.85,484.6,495.75,24723,0,0
1133049600,2005-11-27 00:00:00,495.65,506.5,490.7,503.15,35159,0,0
1133654400,2005-12-04 00:00:00,503.05,530.75,503.05,525.85,13825,0,0
1134259200,2005-12-11 00:00:00,527.6,541.0,492.85,502.35,10911,0,0
1134864000,2005-12-18 00:00:00,502.2,509.05,489.45,503.05,9068,0,0
1135468800,2005-12-25 00:00:00,503.5,517.85,503.15,516.97,5779,0,0
1136073600,2006-01-01 00:00:00,516.98,540.02,516.98,539.27,25236,0,0
1136678400,2006-01-08 00:00:00,539.95,557.75,534.95,555.75,31256,0,0
1137283200,2006-01-15 00:00:00,555.78,568.02,539.95,553.53,24263,0,0
1137888000,2006-01-22 00:00:00,553.52,566.65,551.35,558.94,21876,0,0
1138492800,2006-01-29 00:00:00,558.27,575.1,558.1,567.4,22557,0,0
1139097600,2006-02-05 00:00:00,568.4,573.78,544.75,550.37,31148,0,0
1139702400,2006-02-12 00:00:00,550.77,554.4,534.65,551.75,35212,0,0
1140307200,2006-02-19 00:00:00,551.74,559.4,547.09,558.75,25978,0,0
1140912000,2006-02-26 00:00:00,557.65,570.54,552.5,565.07,29921,0,0
1141516800,2006-03-05 00:00:00,565.7,568.2,533.5,540.6,35602,0,0
1142121600,2006-03-12 00:00:00,541.04,557.6,540.6,553.6,28587,0,0
1142726400,2006-03-19 00:00:00,553.5,561.1,544.1,559.65,31441,0,0
1143331200,2006-03-26 00:00:00,558.88,589.35,558.5,582.28,32923,0,0
1143936000,2006-04-02 00:00:00,582.5,597.9,581.65,588.87,38165,0,0
1144540800,2006-04-09 00:00:00,590.6,604.02,590.25,598.26,35488,0,0
1145145600,2006-04-16 00:00:00,598.35,645.6,598.34,634.9,43592,0,0
1145750400,2006-04-23 00:00:00,634.89,655.8,618.77,654.53,35378,0,0
1146355200,2006-04-30 00:00:00,654.35,684.15,650.38,683.3,36898,0,0
1146960000,2006-05-07 00:00:00,683.15,730.25,675.15,714.98,40890,0,0
1147564800,2006-05-14 00:00:00,714.55,720.25,650.79,659.77,34032,0,0
1148169600,2006-05-21 00:00:00,657.2,674.67,635.5,653.23,29410,0,0
1148774400,2006-05-28 00:00:00,653.19,665.25,618.77,638.07,16414,0,0
1149379200,2006-06-04 00:00:00,636.87,644.7,600.7,605.75,27559,0,0
1149984000,2006-06-11 00:00:00,607.15,611.45,542.54,579.6,28599,0,0
1150588800,2006-06-18 00:00:00,579.9,594.79,560.8,583.02,21962,0,0
1151193600,2006-06-25 00:00:00,584.25,616.2,576.47,615.28,26033,0,0
1151798400,2006-07-02 00:00:00,613.0,637.3,613.0,628.87,20376,0,0
1152403200,2006-07-09 00:00:00,630.04,667.66,620.21,664.55,30534,0,0
1153008000,2006-07-16 00:00:00,669.38,674.82,615.6,621.04,30875,0,0
1153612800,2006-07-23 00:00:00,620.22,640.65,601.9,634.46,24351,0,0
1154217600,2006-07-30 00:00:00,635.02,655.92,628.53,646.2,25925,0,0
1154822400,2006-08-06 00:00:00,645.95,654.76,626.13,631.54,27015,0,0
1155427200,2006-08-13 00:00:00,631.22,632.75,607.11,614.4,27790,0,0
1156032000,2006-08-20 00:00:00,614.71,630.08,613.47,622.57,24305,0,0
