time,open,high,low,close,tick_volume,spread,real_volume,datetime_str
1558951200,1285.96,1286.31,1285.14,1285.43,754,28,0,2019-05-27 10:00:00
1558954800,1285.52,1286.88,1285.5,1285.99,759,26,0,2019-05-27 11:00:00
1558958400,1285.98,1286.4,1285.74,1285.98,449,29,0,2019-05-27 12:00:00
1558962000,1286.02,1286.29,1285.48,1285.76,389,26,0,2019-05-27 13:00:00
1558965600,1285.75,1286.35,1285.53,1285.53,428,29,0,2019-05-27 14:00:00
1558969200,1285.54,1285.64,1284.81,1285.46,618,24,0,2019-05-27 15:00:00
1558972800,1285.46,1286.28,1285.28,1285.49,728,24,0,2019-05-27 16:00:00
1558976400,1285.49,1285.71,1285.03,1285.1,422,29,0,2019-05-27 17:00:00
1558980000,1285.1,1285.33,1284.88,1284.88,457,28,0,2019-05-27 18:00:00
1558983600,1284.88,1285.25,1284.74,1284.9,557,26,0,2019-05-27 19:00:00
1558987200,1284.91,1284.91,1284.91,1284.91,1,39,0,2019-05-27 20:00:00
1559005200,1284.87,1285.49,1284.87,1285.15,415,31,0,2019-05-28 01:00:00
1559008800,1285.1,1285.82,1284.9,1285.63,320,28,0,2019-05-28 02:00:00
1559012400,1285.68,1286.46,1284.33,1284.43,876,23,0,2019-05-28 03:00:00
1559016000,1284.42,1284.62,1282.57,1282.75,1239,24,0,2019-05-28 04:00:00
1559019600,1282.75,1283.48,1282.58,1282.9,775,25,0,2019-05-28 05:00:00
1559023200,1282.89,1283.51,1282.87,1282.98,383,28,0,2019-05-28 06:00:00
1559026800,1282.98,1283.4,1282.24,1282.58,490,25,0,2019-05-28 07:00:00
1559030400,1282.58,1283.67,1282.27,1283.0,608,26,0,2019-05-28 08:00:00
1559034000,1283.0,1283.96,1282.65,1282.98,1058,24,0,2019-05-28 09:00:00
1559037600,1282.98,1284.22,1282.65,1283.27,1456,27,0,2019-05-28 10:00:00
1559041200,1283.25,1285.01,1282.69,1284.6,1506,25,0,2019-05-28 11:00:00
1559044800,1284.59,1284.79,1283.17,1283.32,1053,24,0,2019-05-28 12:00:00
1559048400,1283.29,1284.25,1283.07,1283.75,1002,24,0,2019-05-28 13:00:00
1559052000,1283.72,1284.35,1282.46,1282.57,955,26,0,2019-05-28 14:00:00
1559055600,1282.4,1282.75,1276.72,1279.07,2499,23,0,2019-05-28 15:00:00
1559059200,1279.14,1280.16,1276.9,1278.48,2392,25,0,2019-05-28 16:00:00
1559062800,1278.38,1279.46,1276.06,1278.66,2709,24,0,2019-05-28 17:00:00
1559066400,1278.74,1280.12,1277.76,1279.4,1926,25,0,2019-05-28 18:00:00
1559070000,1279.4,1279.49,1277.63,1277.73,1209,24,0,2019-05-28 19:00:00
1559073600,1277.73,1278.24,1277.49,1277.98,1154,24,0,2019-05-28 20:00:00
1559077200,1277.98,1278.6,1277.88,1278.31,1106,25,0,2019-05-28 21:00:00
1559080800,1278.34,1279.59,1278.31,1279.59,1145,25,0,2019-05-28 22:00:00
1559084400,1279.49,1279.99,1279.18,1279.23,315,25,0,2019-05-28 23:00:00
1559091600,1279.42,1279.64,1279.09,1279.25,343,30,0,2019-05-29 01:00:00
1559095200,1279.25,1280.24,1279.17,1279.86,374,27,0,2019-05-29 02:00:00
1559098800,1279.86,1281.88,1279.14,1280.86,899,23,0,2019-05-29 03:00:00
1559102400,1280.86,1280.86,1279.28,1279.82,1483,25,0,2019-05-29 04:00:00
1559106000,1279.89,1280.33,1279.06,1279.97,1069,25,0,2019-05-29 05:00:00
1559109600,1279.97,1280.27,1279.33,1279.47,432,28,0,2019-05-29 06:00:00
1559113200,1279.47,1281.36,1279.46,1281.24,698,28,0,2019-05-29 07:00:00
1559116800,1281.24,1281.54,1280.57,1281.1,942,24,0,2019-05-29 08:00:00
1559120400,1281.1,1284.21,1280.86,1283.85,1565,24,0,2019-05-29 09:00:00
1559124000,1283.81,1285.17,1283.0,1284.88,1705,23,0,2019-05-29 10:00:00
1559127600,1284.82,1285.34,1283.42,1283.68,1425,25,0,2019-05-29 11:00:00
1559131200,1283.68,1284.26,1282.54,1282.94,1219,25,0,2019-05-29 12:00:00
1559134800,1282.94,1283.96,1282.35,1283.07,978,24,0,2019-05-29 13:00:00
1559138400,1283.07,1284.44,1282.5,1283.96,1108,24,0,2019-05-29 14:00:00
1559142000,1283.96,1285.46,1281.85,1282.63,2291,23,0,2019-05-29 15:00:00
1559145600,1282.65,1284.61,1281.46,1282.24,2978,24,0,2019-05-29 16:00:00
1559149200,1282.2,1282.55,1280.2,1282.12,2487,25,0,2019-05-29 17:00:00
1559152800,1282.21,1283.56,1279.62,1283.14,2834,25,0,2019-05-29 18:00:00
1559156400,1283.14,1283.51,1281.18,1282.26,1450,23,0,2019-05-29 19:00:00
1559160000,1282.26,1282.36,1280.19,1281.46,2194,24,0,2019-05-29 20:00:00
1559163600,1281.46,1282.56,1280.89,1282.16,1351,24,0,2019-05-29 21:00:00
1559167200,1282.16,1282.76,1279.12,1280.27,1513,23,0,2019-05-29 22:00:00
1559170800,1280.3,1280.36,1279.64,1279.69,389,27,0,2019-05-29 23:00:00
1559178000,1279.71,1280.1,1279.18,1279.8,463,25,0,2019-05-30 01:00:00
1559181600,1279.8,1280.23,1279.59,1279.78,322,30,0,2019-05-30 02:00:00
1559185200,1279.78,1279.98,1278.9,1279.67,1021,26,0,2019-05-30 03:00:00
1559188800,1279.67,1280.2,1278.19,1278.19,1028,27,0,2019-05-30 04:00:00
1559192400,1278.19,1278.38,1277.58,1278.28,711,27,0,2019-05-30 05:00:00
1559196000,1278.28,1278.38,1277.12,1277.84,582,28,0,2019-05-30 06:00:00
1559199600,1277.85,1277.85,1277.42,1277.75,468,28,0,2019-05-30 07:00:00
1559203200,1277.74,1277.85,1276.66,1277.05,520,25,0,2019-05-30 08:00:00
1559206800,1276.95,1278.28,1276.18,1277.48,1526,26,0,2019-05-30 09:00:00
1559210400,1277.44,1278.06,1274.92,1276.23,1766,25,0,2019-05-30 10:00:00
1559214000,1276.32,1277.69,1275.78,1276.98,1124,27,0,2019-05-30 11:00:00
1559217600,1276.98,1277.26,1275.98,1276.47,767,24,0,2019-05-30 12:00:00
1559221200,1276.47,1276.99,1275.75,1276.67,639,25,0,2019-05-30 13:00:00
1559224800,1276.67,1277.75,1276.26,1277.68,982,23,0,2019-05-30 14:00:00
1559228400,1277.66,1281.23,1277.48,1281.17,2478,24,0,2019-05-30 15:00:00
1559232000,1281.14,1282.67,1279.81,1280.75,2926,24,0,2019-05-30 16:00:00
1559235600,1280.75,1284.06,1280.42,1283.66,2843,24,0,2019-05-30 17:00:00
1559239200,1283.72,1289.12,1283.72,1287.28,3087,23,0,2019-05-30 18:00:00
1559242800,1287.18,1287.44,1285.68,1287.07,1988,24,0,2019-05-30 19:00:00
1559246400,1287.07,1288.43,1286.28,1287.9,1241,24,0,2019-05-30 20:00:00
1559250000,1287.88,1288.71,1287.48,1288.03,1154,26,0,2019-05-30 21:00:00
1559253600,1288.04,1288.87,1287.45,1288.86,1281,23,0,2019-05-30 22:00:00
1559257200,1288.86,1288.86,1288.19,1288.28,351,23,0,2019-05-30 23:00:00
1559264400,1288.33,1288.38,1287.88,1288.14,358,24,0,2019-05-31 01:00:00
1559268000,1288.14,1290.58,1288.1,1290.43,779,23,0,2019-05-31 02:00:00
1559271600,1290.43,1291.98,1290.3,1291.6,1402,24,0,2019-05-31 03:00:00
1559275200,1291.58,1293.02,1290.7,1291.68,1390,25,0,2019-05-31 04:00:00
1559278800,1291.68,1291.7,1290.51,1290.71,992,26,0,2019-05-31 05:00:00
1559282400,1290.71,1291.7,1290.51,1291.44,684,25,0,2019-05-31 06:00:00
1559286000,1291.45,1292.82,1291.14,1292.49,1041,24,0,2019-05-31 07:00:00
1559289600,1292.49,1293.46,1291.96,1292.44,1068,25,0,2019-05-31 08:00:00
1559293200,1292.44,1294.5,1291.7,1294.5,1535,24,0,2019-05-31 09:00:00
1559296800,1294.5,1295.6,1293.7,1295.06,1831,24,0,2019-05-31 10:00:00
1559300400,1295.06,1295.32,1293.84,1294.68,1303,25,0,2019-05-31 11:00:00
1559304000,1294.68,1298.92,1294.65,1298.73,1762,24,0,2019-05-31 12:00:00
1559307600,1298.73,1299.16,1296.61,1297.3,1127,25,0,2019-05-31 13:00:00
1559311200,1297.3,1297.69,1295.44,1297.45,1362,24,0,2019-05-31 14:00:00
1559314800,1297.45,1299.07,1295.32,1297.15,2490,23,0,2019-05-31 15:00:00
1559318400,1297.15,1298.96,1296.36,1296.46,3457,24,0,2019-05-31 16:00:00
1559322000,1296.46,1304.39,1295.59,1302.34,4215,23,0,2019-05-31 17:00:00
1559325600,1302.4,1302.41,1299.59,1301.69,2212,23,0,2019-05-31 18:00:00
1559329200,1301.69,1304.83,1301.45,1304.48,1321,23,0,2019-05-31 19:00:00
1559332800,1304.48,1306.87,1303.44,1304.64,2344,23,0,2019-05-31 20:00:00
1559336400,1304.63,1306.6,1304.18,1306.27,2041,24,0,2019-05-31 21:00:00
1559340000,1306.27,1306.67,1305.39,1306.24,1714,24,0,2019-05-31 22:00:00
1559343600,1306.26,1306.26,1304.91,1305.35,547,25,0,2019-05-31 23:00:00
1559523600,1307.39,1308.55,1305.93,1308.23,1692,23,0,2019-06-03 01:00:00
1559527200,1308.24,1309.37,1306.94,1309.29,637,25,0,2019-06-03 02:00:00
1559530800,1309.29,1309.96,1308.52,1308.52,903,23,0,2019-06-03 03:00:00
1559534400,1308.52,1311.52,1308.42,1311.47,1684,23,0,2019-06-03 04:00:00
1559538000,1311.47,1312.54,1310.72,1312.46,1100,26,0,2019-06-03 05:00:00
1559541600,1312.46,1312.64,1311.25,1311.79,889,24,0,2019-06-03 06:00:00
1559545200,1311.86,1312.54,1311.28,1312.48,562,26,0,2019-06-03 07:00:00
1559548800,1312.48,1312.58,1311.07,1311.07,631,25,0,2019-06-03 08:00:00
1559552400,1311.08,1311.78,1309.16,1309.58,1357,24,0,2019-06-03 09:00:00
1559556000,1309.58,1315.27,1309.31,1315.05,2809,24,0,2019-06-03 10:00:00
1559559600,1315.05,1315.54,1314.12,1314.12,1658,25,0,2019-06-03 11:00:00
1559563200,1314.14,1314.48,1313.29,1314.29,1317,25,0,2019-06-03 12:00:00
1559566800,1314.29,1317.32,1314.18,1316.41,1264,24,0,2019-06-03 13:00:00
1559570400,1316.45,1318.18,1316.18,1316.91,1342,23,0,2019-06-03 14:00:00
1559574000,1316.91,1318.24,1315.87,1315.89,2065,24,0,2019-06-03 15:00:00
1559577600,1315.89,1317.16,1312.64,1316.46,3154,23,0,2019-06-03 16:00:00
1559581200,1317.54,1319.91,1315.42,1319.81,4159,23,0,2019-06-03 17:00:00
1559584800,1319.81,1320.18,1317.7,1319.21,2623,23,0,2019-06-03 18:00:00
1559588400,1319.21,1321.6,1319.18,1320.48,1575,23,0,2019-06-03 19:00:00
1559592000,1320.48,1325.78,1320.4,1325.6,2477,23,0,2019-06-03 20:00:00
1559595600,1325.62,1326.18,1323.24,1326.18,2378,23,0,2019-06-03 21:00:00
1559599200,1326.18,1327.87,1325.01,1325.34,2139,23,0,2019-06-03 22:00:00
1559602800,1325.34,1325.62,1324.39,1324.6,720,23,0,2019-06-03 23:00:00
1559610000,1324.24,1325.06,1324.24,1324.79,720,25,0,2019-06-04 01:00:00
1559613600,1324.79,1326.12,1324.62,1325.04,640,26,0,2019-06-04 02:00:00
1559617200,1325.04,1327.02,1324.78,1326.91,1086,24,0,2019-06-04 03:00:00
1559620800,1326.91,1327.19,1324.78,1324.99,1386,23,0,2019-06-04 04:00:00
1559624400,1324.99,1325.02,1323.44,1323.78,1124,25,0,2019-06-04 05:00:00
1559628000,1323.78,1323.88,1321.52,1322.46,1178,24,0,2019-06-04 06:00:00
1559631600,1322.46,1323.17,1322.05,1322.89,990,24,0,2019-06-04 07:00:00
1559635200,1322.88,1325.26,1322.5,1324.44,975,24,0,2019-06-04 08:00:00
1559638800,1324.46,1326.81,1323.98,1326.16,1731,24,0,2019-06-04 09:00:00
1559642400,1326.18,1328.7,1326.18,1328.34,1778,24,0,2019-06-04 10:00:00
1559646000,1328.34,1328.95,1323.84,1324.42,1781,25,0,2019-06-04 11:00:00
1559649600,1324.35,1325.12,1322.94,1324.84,1760,26,0,2019-06-04 12:00:00
1559653200,1324.84,1327.04,1324.18,1326.82,1579,27,0,2019-06-04 13:00:00
1559656800,1326.82,1327.25,1323.12,1323.29,1811,23,0,2019-06-04 14:00:00
1559660400,1323.28,1324.36,1319.82,1323.16,3254,23,0,2019-06-04 15:00:00
1559664000,1323.07,1328.82,1320.79,1324.19,3264,23,0,2019-06-04 16:00:00
1559667600,1324.19,1325.98,1320.51,1321.08,5353,23,0,2019-06-04 17:00:00
1559671200,1321.03,1322.54,1320.23,1322.44,2625,24,0,2019-06-04 18:00:00
1559674800,1322.45,1323.92,1322.31,1323.41,1001,24,0,2019-06-04 19:00:00
1559678400,1323.41,1325.55,1322.79,1325.43,1671,23,0,2019-06-04 20:00:00
1559682000,1325.43,1326.7,1325.43,1326.04,1362,24,0,2019-06-04 21:00:00
1559685600,1326.04,1328.22,1325.72,1326.42,1117,24,0,2019-06-04 22:00:00
1559689200,1326.42,1326.59,1324.99,1325.1,630,23,0,2019-06-04 23:00:00
1559696400,1324.3,1325.6,1324.25,1325.3,838,24,0,2019-06-05 01:00:00
1559700000,1325.3,1325.45,1324.55,1325.25,592,25,0,2019-06-05 02:00:00
1559703600,1325.25,1327.45,1325.25,1326.87,993,24,0,2019-06-05 03:00:00
1559707200,1326.87,1327.34,1325.58,1326.65,1243,24,0,2019-06-05 04:00:00
1559710800,1326.65,1327.43,1325.52,1325.6,827,23,0,2019-06-05 05:00:00
1559714400,1325.6,1326.73,1325.36,1326.59,711,24,0,2019-06-05 06:00:00
1559718000,1326.59,1326.64,1325.48,1325.48,529,25,0,2019-06-05 07:00:00
1559721600,1325.5,1327.17,1325.48,1327.1,663,25,0,2019-06-05 08:00:00
1559725200,1327.16,1334.02,1327.16,1333.44,2706,23,0,2019-06-05 09:00:00
1559728800,1333.44,1335.4,1333.07,1333.35,2457,24,0,2019-06-05 10:00:00
1559732400,1333.35,1334.18,1331.71,1332.56,1528,24,0,2019-06-05 11:00:00
1559736000,1332.55,1338.67,1332.54,1337.76,2390,24,0,2019-06-05 12:00:00
1559739600,1337.76,1339.97,1336.52,1338.67,2061,24,0,2019-06-05 13:00:00
1559743200,1338.67,1338.67,1333.36,1334.86,2607,24,0,2019-06-05 14:00:00
1559746800,1334.87,1343.99,1333.88,1340.73,5813,23,0,2019-06-05 15:00:00
1559750400,1340.76,1343.0,1336.63,1337.24,5014,23,0,2019-06-05 16:00:00
1559754000,1337.24,1337.24,1331.06,1332.33,6340,23,0,2019-06-05 17:00:00
1559757600,1332.35,1332.35,1326.9,1328.73,4452,24,0,2019-06-05 18:00:00
1559761200,1328.73,1330.66,1327.65,1328.66,2283,24,0,2019-06-05 19:00:00
1559764800,1328.66,1329.93,1327.46,1329.24,1728,24,0,2019-06-05 20:00:00
1559768400,1329.25,1329.45,1327.46,1328.56,1745,24,0,2019-06-05 21:00:00
1559772000,1328.56,1329.87,1328.56,1329.14,1626,24,0,2019-06-05 22:00:00
1559775600,1329.24,1331.35,1329.24,1330.09,556,24,0,2019-06-05 23:00:00
1559782800,1332.0,1333.7,1330.84,1332.46,700,24,0,2019-06-06 01:00:00
1559786400,1332.46,1332.6,1330.8,1330.8,616,24,0,2019-06-06 02:00:00
1559790000,1330.82,1330.85,1328.34,1328.93,1547,23,0,2019-06-06 03:00:00
1559793600,1328.93,1329.94,1327.13,1328.76,1436,24,0,2019-06-06 04:00:00
1559797200,1328.75,1330.47,1328.5,1330.37,873,24,0,2019-06-06 05:00:00
1559800800,1330.37,1331.4,1330.07,1331.22,829,26,0,2019-06-06 06:00:00
1559804400,1331.22,1331.88,1330.24,1330.67,646,24,0,2019-06-06 07:00:00
1559808000,1330.67,1332.41,1330.22,1332.34,979,24,0,2019-06-06 08:00:00
1559811600,1332.34,1333.52,1331.19,1332.51,2061,24,0,2019-06-06 09:00:00
1559815200,1332.43,1335.47,1332.13,1334.72,1911,24,0,2019-06-06 10:00:00
1559818800,1334.72,1337.23,1334.42,1336.63,1150,23,0,2019-06-06 11:00:00
1559822400,1336.63,1337.21,1335.83,1336.16,1347,23,0,2019-06-06 12:00:00
1559826000,1336.16,1337.0,1335.87,1336.8,1274,24,0,2019-06-06 13:00:00
1559829600,1336.8,1337.21,1334.77,1336.55,2665,24,0,2019-06-06 14:00:00
1559833200,1336.55,1338.18,1334.68,1337.1,5380,23,0,2019-06-06 15:00:00
1559836800,1337.1,1338.09,1332.92,1335.74,5303,23,0,2019-06-06 16:00:00
1559840400,1335.76,1338.16,1335.11,1335.69,3031,23,0,2019-06-06 17:00:00
1559844000,1335.65,1339.16,1334.98,1338.32,2733,24,0,2019-06-06 18:00:00
1559847600,1338.32,1339.74,1337.41,1339.14,1366,23,0,2019-06-06 19:00:00
1559851200,1339.14,1339.34,1337.41,1337.76,1363,23,0,2019-06-06 20:00:00
1559854800,1337.76,1338.21,1333.14,1334.25,2921,24,0,2019-06-06 21:00:00
1559858400,1334.24,1335.47,1332.94,1333.72,1852,24,0,2019-06-06 22:00:00
1559862000,1333.68,1335.57,1333.26,1335.36,725,24,0,2019-06-06 23:00:00
