date,quarter,year,morning_open,morning_close,morning_move,atr14_pre12,morning_z,abs_morning_z,direction,direction_str,bucket,bucket_label,p_ref_1200,mfe_atr,mae_atr,raw_ret_30m,signed_ret_30m,signed_atr_ret_30m,is_cont_30m,raw_ret_1h,signed_ret_1h,signed_atr_ret_1h,is_cont_1h,raw_ret_2h,signed_ret_2h,signed_atr_ret_2h,is_cont_2h,raw_ret_4h,signed_ret_4h,signed_atr_ret_4h,is_cont_4h,raw_ret_8h,signed_ret_8h,signed_atr_ret_8h,is_cont_8h,raw_ret_day_close,signed_ret_day_close,signed_atr_ret_day_close,is_cont_day_close
2018-04-16,2018Q2,2018,1345.83,1345.04,-0.7899999999999636,1.6407142857142876,-0.4814976055724631,0.4814976055724631,-1,NEGATIVE,TIER_0_LT_0.5,|z| < 0.5 (Baseline/Quiet),1344.19,1.1763169351328193,3.7727470613844436,-0.22000000000002728,0.22000000000002728,0.1340879407923543,True,0.32999999999992724,-0.32999999999992724,-0.2011319111884622,False,-1.5299999999999727,1.5299999999999727,0.9325206791466955,True,3.0499999999999545,-3.0499999999999545,-1.8589464518937446,False,3.230000000000018,-3.230000000000018,-1.9686547670875143,False,1.4299999999998363,-1.4299999999998363,-0.8715716151500952,False
2018-04-17,2018Q2,2018,1344.59,1342.32,-2.269999999999982,1.9692857142857423,-1.1527022125498474,1.1527022125498474,-1,NEGATIVE,TIER_2_1.0_TO_1.5,1.0 <= |z| < 1.5 (Moderate),1343.23,2.863982589771501,2.2089227421109126,-1.1400000000001,1.1400000000001,0.578890097932578,True,-0.8399999999999181,0.8399999999999181,0.42655059847655735,True,-0.5099999999999909,0.5099999999999909,0.2589771490750733,True,-3.4300000000000637,3.4300000000000637,1.7417482771128114,True,3.3599999999999,-3.3599999999999,-1.7062023939063449,False,3.7799999999999727,-3.7799999999999727,-1.9194776931446813,False
2018-04-18,2018Q2,2018,1343.39,1344.26,0.8699999999998909,1.523571428571472,0.5710267229253692,0.5710267229253692,1,POSITIVE,TIER_1_0.5_TO_1.0,0.5 <= |z| < 1.0 (Mild),1345.53,6.602906704172303,0.38724800750110727,-0.4800000000000182,-0.4800000000000182,-0.31504922644163447,False,0.42000000000007276,0.42000000000007276,0.27566807313646746,True,4.370000000000118,4.370000000000118,2.8682606657290157,True,7.860000000000127,7.860000000000127,5.158931082981652,True,4.8900000000001,4.8900000000001,3.209563994374095,True,3.5799999999999272,3.5799999999999272,2.3497421472103865,True
2018-04-19,2018Q2,2018,1351.54,1352.25,0.7100000000000364,1.5299999999999727,0.4640522875817314,0.4640522875817314,1,POSITIVE,TIER_0_LT_0.5,|z| < 0.5 (Baseline/Quiet),1348.35,1.4771241830065562,4.901960784313813,0.22000000000002728,0.22000000000002728,0.143790849673223,True,-0.8799999999998818,-0.8799999999998818,-0.5751633986927435,False,0.8000000000001819,0.8000000000001819,0.5228758169935923,True,-0.4800000000000182,-0.4800000000000182,-0.3137254901960959,False,-2.3199999999999363,-2.3199999999999363,-1.5163398692810313,False,-3.0299999999999727,-3.0299999999999727,-1.9803921568627625,False
2018-04-20,2018Q2,2018,1342.22,1341.31,-0.9100000000000819,1.4228571428571317,-0.6395582329317895,0.6395582329317895,-1,NEGATIVE,TIER_1_0.5_TO_1.0,0.5 <= |z| < 1.0 (Mild),1339.97,3.5843373493977144,2.944779116465925,0.5699999999999363,-0.5699999999999363,-0.4006024096385126,False,1.1299999999998818,-1.1299999999998818,-0.7941767068272324,False,2.25,-2.25,-1.5813253012048316,False,-3.8299999999999272,3.8299999999999272,2.6917670682730623,True,-3.660000000000082,3.660000000000082,2.5722891566265838,True,-4.440000000000055,4.440000000000055,3.120481927710906,True
2018-04-23,2018Q2,2018,1333.84,1328.97,-4.869999999999891,1.3857142857142435,-3.51443298969075,3.51443298969075,-1,NEGATIVE,TIER_4_GE_2.0,|z| >= 2.0 (Extreme),1328.09,4.402061855670172,0.7072164948453955,0.2300000000000182,-0.2300000000000182,-0.16597938144331714,False,0.6400000000001,-0.6400000000001,-0.4618556701031791,False,-0.36999999999989086,0.36999999999989086,0.2670103092782799,True,-3.2200000000000273,3.2200000000000273,2.323711340206276,True,-5.730000000000018,5.730000000000018,4.1350515463918915,True,-3.5399999999999636,3.5399999999999636,2.5546391752577837,True
2018-04-24,2018Q2,2018,1326.46,1327.54,1.0799999999999272,1.5664285714285435,0.6894664842680917,0.6894664842680917,1,POSITIVE,TIER_1_0.5_TO_1.0,0.5 <= |z| < 1.0 (Mild),1327.09,3.498404012767972,2.4067487460100634,-0.2400000000000091,-0.2400000000000091,-0.1532147742818143,False,-0.1999999999998181,-0.1999999999998181,-0.1276789785680576,False,-0.8699999999998909,-0.8699999999998909,-0.555403556771486,False,-0.6299999999998818,-0.6299999999998818,-0.40218878248967177,False,4.029999999999973,4.029999999999973,2.5727314181486833,True,3.1000000000001364,3.1000000000001364,1.97902416780678,True
2018-04-25,2018Q2,2018,1327.35,1324.95,-2.3999999999998636,1.2785714285714351,-1.8770949720669228,1.8770949720669228,-1,NEGATIVE,TIER_3_1.5_TO_2.0,1.5 <= |z| < 2.0 (Strong),1325.01,4.927374301675917,0.4927374301676806,-0.9200000000000728,0.9200000000000728,0.7195530726257515,True,-0.7000000000000455,0.7000000000000455,0.5474860335195858,True,-0.9600000000000364,0.9600000000000364,0.7508379888268403,True,-4.210000000000036,4.210000000000036,3.2927374301676093,True,-3.730000000000018,3.730000000000018,2.917318435754189,True,-1.8399999999999181,1.8399999999999181,1.4391061452513252,True
2018-04-26,2018Q2,2018,1323.32,1322.23,-1.0899999999999181,1.2414285714286117,-0.878020713463657,0.878020713463657,-1,NEGATIVE,TIER_1_0.5_TO_1.0,0.5 <= |z| < 1.0 (Mild),1322.18,5.6628308400458245,2.827387802071247,0.7999999999999545,-0.7999999999999545,-0.644418872266916,False,0.2999999999999545,-0.2999999999999545,-0.2416570771000706,False,2.869999999999891,-2.869999999999891,-2.3118527042576047,False,1.990000000000009,-1.990000000000009,-1.602991944764052,False,-5.400000000000091,5.400000000000091,4.349827387802003,True,-5.440000000000055,5.440000000000055,4.382048331415322,True
2018-04-27,2018Q2,2018,1317.6,1316.31,-1.2899999999999636,1.1950000000000014,-1.079497907949759,1.079497907949759,-1,NEGATIVE,TIER_2_1.0_TO_1.5,1.0 <= |z| < 1.5 (Moderate),1317.75,0.8200836820083824,6.1087866108786155,0.2400000000000091,-0.2400000000000091,-0.2008368200836894,False,-0.07999999999992724,0.07999999999992724,0.0669456066944997,True,1.75,-1.75,-1.464435146443513,False,2.8900000000001,-2.8900000000001,-2.418410041841085,False,4.4500000000000455,-4.4500000000000455,-3.723849372384971,False,5.5499999999999545,-5.5499999999999545,-4.644351464435103,False
